date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:43:04	1278112/1278112	---M--	200	added ('OK')	image/jpeg	etag:%221380a0-573efc2f488ed%22	https://simplychocolate.dk/wp-content/uploads/2018/08/7848_low.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2018/08/7848_low.jpg	(from https://simplychocolate.dk/news/)
12:43:06	6264217/6264217	---M--	200	added ('OK')	image/png	etag:%225f9599-5885d1fbc8c8c%22	https://simplychocolate.dk/wp-content/uploads/2019/05/Blog_Passion-3.png	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/05/Blog_Passion-3.png	(from https://simplychocolate.dk/news/)
12:43:16	1130493/1130493	---M--	200	added ('OK')	image/jpeg	etag:%22113ffd-573efc3229dc5%22	https://simplychocolate.dk/wp-content/uploads/2018/08/7859_low.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2018/08/7859_low.jpg	(from https://simplychocolate.dk/news/)
12:43:18	80448/80448	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213a40-592faa73f3add-gzip%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/static/page.bundle.js?ver=1.0.14	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/static/page.bundle18c7.js	(from https://simplychocolate.dk/news/)
12:43:19	11434536/11434536	---M--	200	added ('OK')	image/jpeg	etag:%22ae7a28-599e254d0658b%22	https://simplychocolate.dk/wp-content/uploads/2019/12/SC_Jul2019Februar_12-1.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/12/SC_Jul2019Februar_12-1.jpg	(from https://simplychocolate.dk/news/)
12:43:20	2124/2124	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2008:13:18%20GMT	https://simplychocolate.dk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplychocolate.dk%2Fabout%2F	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-json/oembed/1.0/embed5440.json	(from https://simplychocolate.dk/about/)
12:43:22	2383/2383	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2008:13:20%20GMT	https://simplychocolate.dk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplychocolate.dk%2Fabout%2F&format=xml	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-json/oembed/1.0/embedfec4	(from https://simplychocolate.dk/about/)
12:43:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2008:13:20%20GMT	https://simplychocolate.dk/?p=101	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/index198a.html	(from https://simplychocolate.dk/about/)
12:43:26	241641/241641	---M--	200	added ('OK')	image/jpeg	etag:%223afe9-55972b3521e99%22	https://simplychocolate.dk/wp-content/uploads/2017/08/content-2.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2017/08/content-2.jpg	(from https://simplychocolate.dk/about/)
12:43:27	84802/84802	---M--	200	added ('OK')	image/jpeg	etag:%2214b42-55972b2db8737%22	https://simplychocolate.dk/wp-content/uploads/2017/08/9023.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2017/08/9023.jpg	(from https://simplychocolate.dk/about/)
